9.341	hang up	40	cluster_40_try, attempt	try, attempt
15.31	taste	40	cluster_40_try, attempt	try, attempt
13.107	count	40	cluster_40_try, attempt	try, attempt
4.241	beak	41	cluster_41_beak	beak
4.272	molartooth	41	cluster_41_beak	beak
1.343	headland, point	41	cluster_41_beak	beak
4.27	tooth	41	cluster_41_beak	beak
4.25	lip	41	cluster_41_beak	beak
4.24	mouth	41	cluster_41_beak	beak
4.231	nostril	41	cluster_41_beak	beak
4.23	nose	41	cluster_41_beak	beak
18.12	sing	42	cluster_42_study	study
17.28	school	42	cluster_42_study	study
17.242	study	42	cluster_42_study	study
17.24	learn	42	cluster_42_study	study
17.25	teach	42	cluster_42_study	study
18.52	read	42	cluster_42_study	study
16.11	soul, spirit	43	cluster_43_mind	mind
17.11	mind	43	cluster_43_mind	mind
4.44	heart	43	cluster_43_mind	mind
4.203	brain	43	cluster_43_mind	mind
1.63	shade, shadow	43	cluster_43_mind	mind
17.19	idea, notion	43	cluster_43_mind	mind
17.41	intention, purpose	43	cluster_43_mind	mind
3.24	calf	44	cluster_44_lamb	lamb
3.29	lamb	44	cluster_44_lamb	lamb
3.38	kid	44	cluster_44_lamb	lamb
3.45	foal, colt	44	cluster_44_lamb	lamb
3.28	ewe	44	cluster_44_lamb	lamb
3.26	ram	44	cluster_44_lamb	lamb
3.37	he-goat	44	cluster_44_lamb	lamb
3.36	goat	44	cluster_44_lamb	lamb
3.25	sheep	44	cluster_44_lamb	lamb
5.124	green, unripe	45	cluster_45_green, unripe	green, unripe
15.68	green	45	cluster_45_green, unripe	green, unripe
5.122	raw	45	cluster_45_green, unripe	green, unripe
15.67	blue	45	cluster_45_green, unripe	green, unripe
16.622	choose	46	cluster_46_choose	choose
12.22	join, unite	46	cluster_46_choose	choose
12.212	pick up	46	cluster_46_choose	choose
12.21	collect, gather	46	cluster_46_choose	choose
12.213	pile up	46	cluster_46_choose	choose
10.22	raise, lift	46	cluster_46_choose	choose
15.52	look, look at	47	cluster_47_look, look at	look, look at
11.32	find	47	cluster_47_look, look at	look, look at
15.51	see	47	cluster_47_look, look at	look, look at
19.65	meet	47	cluster_47_look, look at	look, look at
15.212	sniff	48	cluster_48_smell (vb intrans)	smell (vb intrans)
15.22	smell (vb trans)	48	cluster_48_smell (vb intrans)	smell (vb intrans)
4.857	pus	48	cluster_48_smell (vb intrans)	smell (vb intrans)
15.21	smell (vb intrans)	48	cluster_48_smell (vb intrans)	smell (vb intrans)
15.26	stinking, bad smelling	48	cluster_48_smell (vb intrans)	smell (vb intrans)
5.125	rotten	48	cluster_48_smell (vb intrans)	smell (vb intrans)
15.25	fragrant, good smelling	48	cluster_48_smell (vb intrans)	smell (vb intrans)
4.86	cure, heal	49	cluster_49_preserve, look after	preserve, look after
11.17	keep, retain	49	cluster_49_preserve, look after	preserve, look after
20.44	defend	49	cluster_49_preserve, look after	preserve, look after
11.24	preserve, look after	49	cluster_49_preserve, look after	preserve, look after
19.58	help, aid	49	cluster_49_preserve, look after	preserve, look after
20.471	guard, sentinel	49	cluster_49_preserve, look after	preserve, look after
11.25	save, rescue	49	cluster_49_preserve, look after	preserve, look after
21.15	court	50	cluster_50_house	house
12.6	outside	50	cluster_50_house	house
7.131	garden-house	50	cluster_50_house	house
7.21	room	50	cluster_50_house	house
7.15	yard, court	50	cluster_50_house	house
7.13	hut	50	cluster_50_house	house
7.12	house	50	cluster_50_house	house
7.14	tent	50	cluster_50_house	house
3.22	ox	51	cluster_51_cattle (bovine)	cattle (bovine)
3.11	animal	51	cluster_51_cattle (bovine)	cattle (bovine)
3.15	livestock	51	cluster_51_cattle (bovine)	cattle (bovine)
3.2	cattle (bovine)	51	cluster_51_cattle (bovine)	cattle (bovine)
3.21	bull	51	cluster_51_cattle (bovine)	cattle (bovine)
3.23	cow	51	cluster_51_cattle (bovine)	cattle (bovine)
9.48	saw	52	cluster_52_iron	iron
20.26	spear	52	cluster_52_iron	iron
8.33	sickle, scythe	52	cluster_52_iron	iron
8.94	bamboo	52	cluster_52_iron	iron
9.69	tin, tinplate	52	cluster_52_iron	iron
6.93	razor	52	cluster_52_iron	iron
9.84	chisel	52	cluster_52_iron	iron
9.67	iron	52	cluster_52_iron	iron
9.68	lead (noun)	52	cluster_52_iron	iron
9.64	gold	52	cluster_52_iron	iron
9.24	scissors, shears	52	cluster_52_iron	iron
9.49	hammer	52	cluster_52_iron	iron
9.66	copper, bronze	52	cluster_52_iron	iron
5.38	knife	52	cluster_52_iron	iron
9.422	tool	52	cluster_52_iron	iron
20.27	sword	52	cluster_52_iron	iron
12.82	circle	53	cluster_53_circle	circle
12.81	round	53	cluster_53_circle	circle
6.74	bracelet	53	cluster_53_circle	circle
6.73	ring (for finger)	53	cluster_53_circle	circle
12.83	sphere, ball	53	cluster_53_circle	circle
10.76	wheel	53	cluster_53_circle	circle
14.18	now	54	cluster_54_immediately	immediately
14.19	immediately	54	cluster_54_immediately	immediately
14.47	today	54	cluster_54_immediately	immediately
14.23	hasten, hurry	54	cluster_54_immediately	immediately
14.331	soon	54	cluster_54_immediately	immediately
14.21	swift, fast, quick	54	cluster_54_immediately	immediately
12.84	line	55	cluster_55_thread	thread
6.38	thread	55	cluster_55_thread	thread
8.67	vine	55	cluster_55_thread	thread
9.19	rope, cord	55	cluster_55_thread	thread
6.24	cotton	55	cluster_55_thread	thread
5.76	grape	55	cluster_55_thread	thread
20.53	fishing line	55	cluster_55_thread	thread
4.151	vein, artery	55	cluster_55_thread	thread
10.45	walk	56	cluster_56_go	go
10.474	go out	56	cluster_56_go	go
10.49	go away, depart	56	cluster_56_go	go
10.47	go	56	cluster_56_go	go
10.83	boat	57	cluster_57_boat	boat
7.48	trough	57	cluster_57_boat	boat
10.84	raft	57	cluster_57_boat	boat
10.81	ship	57	cluster_57_boat	boat
10.832	outrigger	57	cluster_57_boat	boat
10.75	carriage, wagon, cart	57	cluster_57_boat	boat
10.831	canoe	57	cluster_57_boat	boat
10.67	push, shove	58	cluster_58_squeeze, wring	squeeze, wring
5.47	sieve, strain	58	cluster_58_squeeze, wring	squeeze, wring
15.712	pinch	58	cluster_58_squeeze, wring	squeeze, wring
5.87	milk (vb)	58	cluster_58_squeeze, wring	squeeze, wring
9.342	press	58	cluster_58_squeeze, wring	squeeze, wring
9.343	squeeze, wring	58	cluster_58_squeeze, wring	squeeze, wring
5.56	crush, grind	58	cluster_58_squeeze, wring	squeeze, wring
5.84	honey	59	cluster_59_beehive	beehive
5.91	mead	59	cluster_59_beehive	beehive
3.822	beehive	59	cluster_59_beehive	beehive
3.58	nest	59	cluster_59_beehive	beehive
7.42	bed	59	cluster_59_beehive	beehive
3.82	bee	59	cluster_59_beehive	beehive
9.76	basket	59	cluster_59_beehive	beehive
3.823	wasp	59	cluster_59_beehive	beehive
15.36	salty	60	cluster_60_bitter	bitter
5.81	salt	60	cluster_60_bitter	bitter
15.39	brackish	60	cluster_60_bitter	bitter
15.38	acid, sour	60	cluster_60_bitter	bitter
15.35	sweet	60	cluster_60_bitter	bitter
15.37	bitter	60	cluster_60_bitter	bitter
7.11	dwell, live	61	cluster_61_dwell, live	dwell, live
10.413	crouch	61	cluster_61_dwell, live	dwell, live
12.13	sit	61	cluster_61_dwell, live	dwell, live
12.16	remain, stay	61	cluster_61_dwell, live	dwell, live
4.74	live, living, life	61	cluster_61_dwell, live	dwell, live
2.461	old man	62	cluster_62_old	old
2.471	old woman	62	cluster_62_old	old
2.56	ancestors	62	cluster_62_old	old
14.15	old	62	cluster_62_old	old
2.47	grandmother	62	cluster_62_old	old
2.46	grandfather	62	cluster_62_old	old
17.35	obscure	63	cluster_63_dark (in color)	dark (in color)
1.62	darkness	63	cluster_63_dark (in color)	dark (in color)
15.65	black	63	cluster_63_dark (in color)	dark (in color)
14.42	night	63	cluster_63_dark (in color)	dark (in color)
15.63	dark (in color)	63	cluster_63_dark (in color)	dark (in color)
6.94	ointment	64	cluster_64_ointment	ointment
5.791	grease, fat	64	cluster_64_ointment	ointment
5.89	butter	64	cluster_64_ointment	ointment
5.79	oil	64	cluster_64_ointment	ointment
5.9	beverage, drink	65	cluster_65_river, stream, brook	river, stream, brook
9.56	glue	65	cluster_65_river, stream, brook	river, stream, brook
1.31	water	65	cluster_65_river, stream, brook	river, stream, brook
1.37	spring, well	65	cluster_65_river, stream, brook	river, stream, brook
8.76	sap	65	cluster_65_river, stream, brook	river, stream, brook
5.64	soup, broth	65	cluster_65_river, stream, brook	river, stream, brook
1.75	rain (noun)	65	cluster_65_river, stream, brook	river, stream, brook
1.39	waterfall	65	cluster_65_river, stream, brook	river, stream, brook
